Date,content
2008-03-21,"환경부 “취수량 400만톤 부족, 강변여과수 12만톤 불과”경기도 “7개 취수장 이전가능, 강변여과로 200만톤 취수” 한반도대운하가 총선 쟁점으로 급부상하고 있는 가운데 사업의 전제조건인 팔당 상수원 이전을 놓고 환경부와 경기도가 상반된 입장을 보이고 있어 논란이 예상된다. 최근 내일신문이 민주당 우원식 의원으로부터 입수해 공개한 ‘신정부 주요 환경정책’ 보고서에서 환경부는 “북한강 수계로 취수장을 이전할 경우 하루 400만톤 이상의 수량이 부족하고 약 3~4조원 이상의 이전비용이 든다”며 상수원 이전에 부정적인 입장을 밝혔다. 대체 식수원으로 거론되는 ‘강변여과수’에 대해서도 환경부는 “한강수계의 경우 투수성이 약한 암반 또는 실트 형태의 지질이 넓게 분포, 개발가능한 적지와 수량이 부족하다”며 현실적으로 불가능하다는 입장이다. ◆“규제완화시 상수원 기능 상실” = 환경부는 2002년 수자원공사의 조사를 근거로 한강수계의 경우 총 6개소에서 하루에 약 12만톤을 강변여과 방식으로 취수할 수 있을 것으로 추산했다. 수도권 하루 취수량이 800만톤인 것을 고려하면 북한강으로 취수원을 이전할 경우 약 400만톤의 수량이 부족하다는 결론이다. 환경부는 또 상수원 이전 시 경기도가 기대하고 있는 규제완화에 대해서도 강한 우려를 표했다. 환경부는 “수도권에 위치한 팔당 상수원은 개발압력이 높아 규제가 일시적으로 해제되면 상수원 기능을 근본적으로 해칠 수 있다”며 규제완화에 반대했다. 반면 경기도는 북한강 양수리 부근으로 7개 취수장을 이전하고 남한강에 2개 조절댐을 설치할 경우 하루 600만톤의 취수는 충분히 가능하다는 입장이다. 부족분 200만톤도 미사리, 구리 토평, 뚝섬, 양화 등의 강변여과수로 채울 수 있을 것으로 보고 있다. 상수원 이전비용도 6000억~7000억원 정도면 된다는 분석을 제시했다. 경기도는 취수장 이전시 당장 원수 수질이 크게 개선될 것으로 기대하고 있다. 현재 팔당호 취수지점보다 더 깨끗한 북한강으로 이전하면 1급수 원수를 확보해 처리비용을 절감할 수 있다는 것. 수도권 2300만명이 내는 물이용부담금도 톤당 150원에서 30원으로 인하할 수 있고 강변여과수는 톤당 260원의 물값도 낼 필요가 없다는 게 경기도의 분석이다. 또 경안천과 남한강 유역에 대한 상수원 규제가 풀리고 북한강도 유역변경식 개발을 통하면 규제로 인한 피해를 최소화할 수 있을 것으로 전망하고 있다. ◆“강변여과로 하루 135만톤까지 취수” = 김문수 경기도지사는 “운하와 상관없이 수돗물 불신을 불러오고 높은 처리비용, 과도한 규제를 낳고 있는 현 취수체계를 재검토해야 한다”며 “특히 북한강 유역은 화강암 지역이라 수질이 좋고 하루 500만～600만톤은 취수할 수 있다는 것이 학계의 공통된 분석”이라고 주장했다. 논란이 되고 있는 강변여과수에 대해서는 모래와 자갈층이 풍부한 한강 14개 지구 가운데 4곳에서 하루 22만톤에서 많게는 135만톤까지 취수할 수 있다며 환경부 주장을 적극 반박했다. 간접취수 방식을 도입하면 부유물질이나 병원성 세균을 제거할 수 있고 건설비를 줄일 수 있어 선진국에서는 미래의 대체 취수방법으로 각광받고 있다는 것이다. 헝가리, 독일, 노르웨이, 슬로바키아, 미국 등은 상수원 상당 부분을 강변여과수로 충당하고 있다는 게 경기도의 주장이다. 한국과학기술연구원 안규홍 박사는 “수평집수정 방식을 활용하면 하천수만 취수할 수 있고 수량을 늘릴 수 있어 취수량 확보에 문제가 없다”며 “국내에서도 깨끗하고 안전한 물을 확보하기 위해 포항과 창원, 김해 등에서 이미 도입하고 있는 방식”이라고 말했다. ◆18만톤 규모 취수장 공사비 1680억원 = 그러나 한국상하수도학회장을 역임한 고려대 환경공학부 최승일 교수는 “2005년 서울시의 강변여과수 취수가능성 연구 결과 수평집수정 방식을 도입해도 하루 4만톤 정도가 최대 취수량으로 나타났다”며 “강변여과는 소규모 취수에 적합한 방식이라 우리나라 수도권에는 적용하기 힘들다”는 의견을 제시했다. 최 교수는 “2005년 당시 4개 지역에 대해 4개월에 걸친 장기양수시험을 실시한 결과 전체 양수량이 50% 이상 줄어드는 것으로 나타났다”며 “해외 자문연구기관도 ‘한강과 대수층 사이의 수리적 연결이 취약하다’는 자문결과를 제시한 바 있다”고 덧붙였다. 강변여과 방식의 비용에 대해서도 이견이 크다. 하루 18만톤 규모의 김해 생림지구 강변여과 취수장의 경우 총 공사비가 1680억원에 이른다. 최승일 교수는 “정수시설비를 포함하면 하루 1만톤 취수를 위해 총 70억원의 비용이 들어갈 것”이라며 “수도권에 필요한 대규모 취수 방식으로는 도입에 문제가 많다”고 말했다. 선상원·남준기 기자 won@naeil.com"
2008-03-21,"한강유역환경청은 '세계 물의 날(22일)'을 맞아 관련민간단체, 지자체, 군부대, 지역주민 등 각계인사 1000명이 참석한 가운데 21일 용인시 공설운동장에서 기념식을 거행하고 용인시 경안천 정화활동을 실시했다.이연호 기자 dew9012@"
2008-03-20,"“선진국 진입? 5대 규제 개혁 안하면 불가능” 《김문수 경기지사는 ‘규제 개혁 전도사’가 된 것 같다. 경기 서울 인천을 제외한 모든 광역자치단체장이 수도권 규제 완화에 반대하고 있지만 전혀 아랑곳하지 않았다. 어느 지방이 혜택을 더 보고 덜 보는 문제가 아니라 대한민국의 선진국 진입 여부가 규제 개혁의 성패에 달려 있다고 확신하기 때문이란다. 17일 수원의 지사 공관에서 가진 인터뷰에서도 “이제는 ‘수도권을 죽여야 지방이 산다’는 미신에서 벗어나야 한다”고 강조했다.》  대담=심규선 편집국 부국장  ―수도권 규제 완화에 대한 지방의 우려가 많다. “타깃을 잘못 설정한 것이다. 수도권이 아니라 중국을 타깃으로 삼아야 한다. 한국은 절대로 크지 않은 나라다. 땅덩어리는 중국 산둥(山東) 성의 절반도 안 되고 남북한 인구를 합쳐도 8000만 명을 넘지 않는다. 산둥 성 인구는 1억 명이 넘는다. 그런 거대한 중국이 1년에 16%씩 성장하고 있다. 국제화 시대에 우물 안 개구리처럼 행동하면 수도권과 지방이 다 함께 망한다.” ―어떤 규제를 개혁하라는 건가. “5가지 규제를 혁파해야 한다. 수도권 규제, 상수원 규제, 군사지역 규제, 그린벨트 규제, 농지 규제다. 핵심은 ‘수도권정비계획법’ 폐지다. 수도권에는 큰 공장과 대학을 짓지 못한다. 잘못된 법은 근본적으로 뜯어고쳐야 한다. 팔당 물 관리 규제도 합리적으로 해야 한다. 똑같은 남한강 수계인데도 경기도 쪽은 규제하고 강원이나 충북은 제외한다. 군사지역 규제도 변화에 맞지 않다. 간첩 침투를 막는다는 이유로 서해안 일대에 철조망을 쳐놓고 있다. 쓸 곳은 쓰고, 안 쓰는 곳은 민간에 돌려줘야 한다. 그린벨트 정책도 ‘그린’이 있는 곳은 보호하고 ‘그린’이 없는 곳은 풀어야 한다. 멀쩡히 가동 중인 공장의 지붕 위로 그린벨트 경계선이 지나가기도 한다. 농지 규제도 심각하다. 농촌진흥지역 땅값은 평당 평균 27만 원이고, 비진흥지역은 55만 원, 산지(山地)는 75만 원이다. 문전옥답을 팔아도 산을 못 산다. 이건 살농(殺農)정책이다.” ―서해안 개발의 필요성을 역설하고 있는데…. “서해안 간척지를 경제자유구역(황해경제자유구역)으로 지정해 대(對)중국 전략 거점으로 삼자는 것이다. 황해는 지중해와 같은 내해다. 시화호 화성호 등 경기만 일대 간척지만 8000만 평이 넘는다. 방대한 땅이다. 국가 차원의 이용 구상을 내놓아야 할 때가 왔다. 중국의 13억 인구를 겨냥해 이곳을 세계적인 관광생태 해양레저 도시로 조성할 계획이다. 1단계로 6월 화성의 전곡항과 제부항, 안산의 탄도항에서 세계 보트쇼와 세계 요트대회를 개최한다. 화성호 부근에는 100만 평 크기의 승마장을, 시화호에는 세계 최대 규모의 조력발전소를 건설한다. 유니버설스튜디오도 시화호 부근에 들어선다.” ―경기 북부지역의 개발 구상은…. “경기도는 분단도이다. 북한의 개성 개풍 장단도 예전에는 다 경기도였다. 올해 식목 행사는 북한에 가서 할 계획이다. 한강 하구 모래를 채취하면 수도권의 건축자재 값을 떨어뜨릴 수 있고 한강 하류의 홍수도 막을 수 있다. 물길을 열어 배가 다니도록 하고 통행료를 받아 남북이 나누면 양쪽 모두 윈윈할 수 있다. 비무장지대(DMZ) 일원은 유엔의 협력을 얻어 세계적인 환경생태평화역사공원으로 만들 계획이다. 돌려받는 미군 기지가 많은 동두천과 양주에는 국제자유도시를 만들려고 한다. 동두천의 캠프 케이시와 캠프 호비는 1000만 평 이상 된다. 전체를 첨단 친환경·신재생 에너지단지로 조성할 방침이다. 동부지역은 환경친화적인 마을, 작고 아름다운 마을, 자연과 어울리는 고급 명품 주거지역으로 만들 생각이다.” ―일부 반대도 있지만 지사들은 한반도 대운하를 찬성하는데…. “지역 발전에 도움이 되니까 찬성하는 것이다. 그러나 한 번에 다 파헤치는 방식은 문제가 있다. 호응이 많은 사업부터 시작해야 한다. 우선 경인운하를 착공하자는 것이다. 경인운하는 15년 이상 연구하고 논의했다. 바로 실행하면 된다. 경인운하가 만들어지고 배가 파주, 김포, 팔당댐 아래까지 다닐 수 있게 되면 사람들의 생각도 바뀔 것이다. 다음은 팔당 취수장을 옮기고 한강과 임진강 하구의 모래를 채취해 물길을 열어야 한다. 그 다음이 경부운하를 건설하는 단계인데 남한강과 낙동강 물길을 이으면 1억 t 이상의 한강 물이 낙동강으로 흘러가므로 수량 확보 대책을 먼저 세워야 할 것이다.” ―수도권 교통문제가 심각하다. “동탄 신도시와 평택 국제평화도시에 대한 교통대책으로 지하 40m 아래를 지나가는 대심도(大深度) 고속철도를 놓을 계획이다. 동탄에서 출발하면 20분 만에 강남까지 갈 수 있다. 동탄 신도시 개발 이익으로 소요경비를 댈 수 있다. 국토해양부가 가장 큰 문제다. 사회간접자본인 인프라스트럭처를 깔아야 하는데 자족도시가 아닌 베드타운만 계속 만들고 있다. 학교 직장이 있는 신도시를 건설해야지, 아파트만 짓는 것은 틀렸다. 기흥 등에 삼성전자 직원이 2만1000명이나 있다. 사는 곳은 대부분 서울 강남이나 분당 신도시다. 이들을 광교 신도시로 유인하려면 청약제도를 바꿔야 한다. 해당 지역에 장기 근속하는 사람에게 1순위를 주는 게 맞다. 그런데 국토해양부는 청약부금을 가입한 사람들이 반발할 것이라며 반대한다. 택지 공급권도 지방에 넘겨야 한다. 현재는 토지공사 주택공사 등 중앙정부가 다 가져간다. 돈은 걷어다가 다른 곳에 쓰고 도로 학교도 제대로 안 지어 준다. 그러니 사방에서 난개발이 이뤄지고 있는 것이다.” ―경기도를 나누자는 주장도 있는데…. “일본의 시·정·촌은 3200개가 넘는데 1800개로 줄이려고 하고 있다. 중국과 마주 앉으려면 작은 행정단위로는 어림도 없다. 중국의 시는 보통 인구가 500만∼800만 명이다. 경기도만 하다. 수도권이 크다고들 얘기하는데 꿈을 깨야 한다. 경기도를 둘로 나누면 자리가 생기니까 공무원만 좋아할 것이다. 경기도 제2청도 없애야 한다. 과천에 청사가 있는 장관들도 서울에 별도의 사무실을 하나씩 다 갖고 있다. 왜 이래야 하나. 과천청사를 없애고 서울로 가져가는 것도 찬성한다.” 그에게 “경기도는 서울도 아니고 지방도 아닌 것 같다. 경기도의 정체성은 무엇인가”라는 질문을 던져봤다. 그러자 “서울과 지방을 소통시키는 심장과 같은 존재다. 서울에 비하면 상대적으로 소외감을 느끼면서도 지방에 비하면 지리적으로 우위에 있다. 서울은 이미 개발이 많이 됐고, 앞으로 대한민국을 선진국으로 끌고 갈 성장엔진이 경기도라고 생각한다”는 답이 돌아왔다. 인터뷰를 하기 전 미리 받은 자료에서 ‘신선한’ 느낌을 받은 대목이 있다. 경기도에 유난히 재난사고가 많다는 것을 ‘자인(自認)’한 것이었다. 그러면서 이천 ‘코리아2000 냉동창고 화재’ 등 몇 가지 대형 화재를 열거했다. 대규모 건설사업장이 많아서 그렇다는 ‘이유’와 앞으로 예방활동에 적극 나서겠다는 ‘각오’도 적혀 있었지만, ‘솔직함’이 더 머릿속에 남았다. 수원·정리=성동기 기자 esprit@donga.com  ● 김문수 지사는 △경북 영천 출생(57세) △경북고 졸업, 서울대 경영학과 입학, 교련반대 시위로 제적 후 복학 △민청학련 사건으로 다시 제적 △한일도루코 노조위원장 △5·3 인천사태로 투옥 △민중당 노동위원장 △서울대 졸업(1994년) △15, 16, 17대 국회의원(경기 부천 소사) △한나라당 원내 부총무 △한나라당 17대 총선 공천심사위원장 △경기도지사(2006년∼ )  - [이명박 시대의 지방자치]〈1〉김진선 강원지사 - [이명박 시대의 지방자치]〈2〉김완주 전북지사 - [이명박 시대의 지방자치]〈3〉박광태 광주시장 - [이명박 시대의 지방자치]〈4〉김태환 제주지사 - [이명박 시대의 지방자치]〈5〉박준영 전남지사 - [이명박 시대의 지방자치]〈6〉허남식 부산시장 - [이명박 시대의 지방자치]〈7〉박성효 대전시장 - [이명박 시대의 지방자치] 김태호 경남지사 - [이명박 시대의 지방자치] 박맹우 울산시장 - [이명박 시대의 지방자치] 이완구 충남지사 - [이명박 시대의 지방자치] 정우택 충북지사 - [이명박 시대의 지방자치] 김범일 대구시장 - [이명박 시대의 지방자치] 김관용 경북지사 - [이명박 시대의 지방자치] 안상수 인천시장  ▼“수질개선, 들인 돈 이상 이익” 작년 팔당호에 3600억 ‘투자’▼  김문수 경기지사는 환경관리기사 2급 자격증을 갖고 있다. 국회의원 시절 그의 상임위는 늘 환경노동위원회였다. 그래서인지 김 지사는 취임 이후 팔당호 수질 개선에 깊은 관심을 나타냈다. 그리고 이미 성과를 내고 있다. 김 지사는 “팔당호는 경기도민뿐 아니라 2400만 수도권 주민의 식수원이므로 수질 개선사업은 어떤 일보다 우선적으로 추진해야 한다”고 강조한다. 경기도는 지난해 팔당호 유역의 수질 개선을 위해 3596억 원을 ‘투자’했다. 예산을 집행한 것이지만 들인 돈보다 더 큰 이익을 가져다 줄 것으로 기대하기 때문에 ‘투자’라고 표현한다. 2010년까지는 1조4031억 원을 수질 개선에 쓸 예정이다. 전국에서 처음으로 도입한 ‘환경공영제’에 따라 경기도는 2004년부터 소규모 개인하수처리시설에도 운영비와 시설 개선비 119억 원을 지원하고 있다. 수질오염행위 감시용 폐쇄회로(CC)TV도 지난해에만 12곳에 설치했고, 현재 18개 지점에서 24시간 수질 오염행위를 감시하고 있다. 돈만 들이는 게 아니다. 수질 개선 사업을 정책적으로 지원하기 위해 박사급 인력을 채용해 지난해 6월 ‘팔당 물환경센터’도 세웠다. 이런 노력 덕분에 팔당호 수질에 가장 큰 영향을 주고 있는 경안천 수질이 개선됐다. 생물학적산소요구량(BOD)이 2006년 4.4ppm에서 지난해 2.6ppm으로 대폭 감소했다. 김 지사는 환경부와 한국수자원공사가 맡고 있는 남한강의 수질과 수량 관리도 경기도에 넘기라고 요구한다. 그는 “수질이 좋아지든, 안 좋아지든 돈만 받아가는 지금의 시스템은 잘못됐다”며 “경기도가 맡아 수질을 개선하지 못하면 돈도 안 받겠고, 권한도 다시 가져가라”고 했다. 김 지사는 “저들(중앙정부)은 탁상행정을 하지만 우리는 현장을 잘 안다”며 “자신 있다”고 말했다. 수원=이동영 기자 argus@donga.com"
2008-03-20,"팔당호의 가장 큰 지천으로 용인과 광주도심을 관통하는 경안천이 제방을 활용한 자연형 생태하천으로 바뀐다.광주시는 “사업비 150억원을 들여 송정동~오포읍 양벌리 구간 10.8㎞의 경안천 제방에 산책로 생태탐방로, 횡단교량, 휴게쉼터, 주차장 등을 설치할 계획”이라고 19일 밝혔다.쌍령교~오포대교 구간에는 각종 물고기와 야생식물을 가까이에서 감상할 수 있는 공간인 생태탐방로를 설치하고 청계천과 같이 7군데에 횡단교량을 설치, 이용객들이 경안천을 건널수 있게 할 예정이다.또 오포읍 양벌2리 제방 옆에는 소공원과 시민들이 하천을 바라보며 쉴 수 있는 420㎡규모의 휴게쉼터를 마련한다. 이밖에 시민들의 접근성을 용이하게 하기위해 역동IC 제방 옆 인근에 5천㎡의 주차장을 비롯, 청석공원 인근 등 2곳에 7,500㎡의 수질정화습지를 조성키로 했다./광주=문민석기자 sugmm@kgib.co.kr"
2008-03-18,"*다용도실 넓고 ‘ㄱ자 주방’… 4베이 구조 지난 15일 경기 광주시 송정동에 들어서는 우림건설의 ‘송정동 우림 필유’ 모델 하우스. 14일 개관이후 주말까지 5000여명이 다녀갔다. 내집 장만의 설레는 마음이 담긴 모델하우스 나들이는 언제나 즐겁다. 최근 미분양 한파 속에 경기 성남시 분당구 정자동에 있는 우림건설의 모델 하우스에 모처럼 ‘청약 후보자’들의 발길이 몰렸다. 149㎡(45평형) 현관을 들어서니 베이지색 신발장이 독특하다. 표면을 인조가죽으로 처리해 집의 첫인상이 부드럽다. 보통 방문 크기 4개 정도로 공간도 넉넉하다. 거실 바닥을 하얀 색 대리석으로 깔아 전체적인 분위기도 밝다. 현관 옆에 욕실을 배치하고 앞에 가변형 벽체 자녀방 두 개를 넣었다. 전형적인 4베이(bay) 구조다. 주방은 ‘기억(ㄱ)’자로 일반적인 평면과 조금 다르다. 설거지를 하는 싱크대와 조리 공간을 꺾어서 부엌을 안으로 ‘숨긴’ 구조다. 부엌이 좁게 보여 일부 장년 세대는 불만이다. 하지만 주부들이 편리하도록 다용도실을 넓게 뺐다. 주방과 거실 경계에는 아일랜드 식탁을 설치했다. 주방일에 남녀가 따로 없는 요즘 젊은 부부들이 선호하는 형태. 전체적인 마감재도 나무랄 데 없는 고급이다. 109㎡(33평형)는 공간을 최대한 넓게 사용하도록 요모조모 신경을 썼다. 마스타 존은 욕실로 가는 복도를 옷방으로 쓰도록 했다. 대피공간이 딸려 있어 통풍성도 좋다. 최상층에는 다락방을 넣어준다. 전자제품 중에서 현관 입구에 있는 일괄 소등 스위치가 눈에 뜨인다. 생활에 편리하도록 세심하게 배려했다. 단지 규모는 지하 3층, 지상 13~15층 7개동으로 109㎡ 250가구, 149㎡ 118가구다. 전체 368가구로 대단지가 아니라는 약점은 있다. 그러나 바로 옆에 다른 아파트 단지가 붙어 외롭지는 않다. 단지 뒤편에는 칠사산이 있어 101~102동, 105~107동은 조망권이 좋다. 앞쪽으로 경안천이 흐르는 남향의 배산 임수 지형이다. 시야도 막힘이 없다. 김종욱 우림건설 상무는 “광주시 신주거중심지로 급부상할 복합행정타운과 가깝고 서울 강남까지 1시간대여서 수혜가 기대된다”고 말했다. 가격은 109㎡가 2억8000만~3억3000만원이며 149㎡는 4억4900만~5억2000만원이다. 19일 1순위 청약에 들어간다. 중도금 60%는 이자후불제가 가능하다. 광주 = 이제교기자 jklee@"
2008-03-17,"의정부시를 남북으로 관통하는 중랑천과 동서로 뻗어 있는 부용천이 낚시 금지구역으로 지정된다. 대상지역은 ▶의정부시 녹양동(양주시계)∼장암동(서울시계) 중랑천 8.6㎞ ▶의정부시 고산동·산곡동∼금오동·신곡동(중랑천 합류부) 부용천 8.6㎞ 구간이다. 경기도 관계자는 “떡밥을 이용한 낚시 행위와 무분별한 취사·야영으로 의정부 시내 중심부를 흐르는 두 하천의 수질이 나빠지고 있어 이같이 결정했다”고 말했다. 도는 이에 따라 28일까지 주민의견을 수렴해 낚시 금지구역으로 지정할 계획이다. 위반자에 대해서는 100만원 이하의 과태료가 부과된다.이에 앞서 도는 팔당상수원보호구역으로 규제되고 있는 남·북한강과 경안천(12㎞), 곤지암천(24㎞), 안양천(13㎞), 학의천(6.7㎞), 수암천(5.3㎞), 삼성천(5㎞) 등 9개 하천을 낚시 금지구역으로 지정했다. 전익진 기자"
2008-03-16,"경기도는 수질보전을 위해 의정부시를 관통하는중랑천과 부용천을 낚시 금지구역으로 지정하기로 했다고 15일 밝혔다.  낚시금지구역으로 지정되는 곳은 의정부시 녹양동(양주시계)∼장암동(서울시계)8.6㎞와 의정부시 고산동.산곡동∼금오동.신곡동(중랑천 합류부) 8.6㎞ 구간이다.  도관계자는 “시내 중심부를 흐르는 중랑천과 부용천에서 떡밥을 이용한 낚시행위와 취사, 야영 등으로 수질이 오염되고 하천 경관을 해치고 있어 낚시금지구역으로 지정하기로 했다”며 “오는 28일까지 주민의견을 수렴해 금지구역으로 지정할계획”이라고 말했다.  이들 하천이 낚시 금지구역으로 지정되면 위반자에 대해 100만원 이하의 과태료가 부과된다.  앞서 도는 팔당상수원보호구역으로 규제되고 있는 남.북한강을 비롯, 경안천(12㎞), 곤지암천(24㎞), 안양천(13㎞), 학의천(6.7㎞), 수암천(5.3㎞), 삼성천(5㎞), 삼악천(3.5㎞), 곡릉천(30㎞), 창릉천(7㎞) 등 9개 하천을 낚시금지구역으로 지정했다.  도는 또 여주, 가평, 남양주, 양평 등 팔당수계 4개 시군 가운데 팔당호 수질에영향을 미치는 일부 지천에 대해 낚시금지구역으로 지정하는 방안을 적극 추진하고 있다.  박슬기기자/doit6378@joongboo.com"
2008-03-16,"경기도는 16일 수질보전을 위해 의정부시를 관통하는 중랑천과 부용천을 낚시 금지구역으로 지정하기로 했다. 낚시금지구역으로 지정되는 곳은 의정부시 녹양동(양주시계)∼장암동(서울시계) 8.6㎞와 의정부시 고산동·산곡동∼금오동·신곡동(중랑천 합류부) 8.6㎞ 구간이다. 도 관계자는 “시내 중심부를 흐르는 중랑천과 부용천에서 떡밥을 이용한 낚시행위와 취사, 야영 등으로 수질이 오염되고 하천 경관이 훼손되고 있어 낚시 금지구역으로 지정하기로 했다”며 “오는 28일까지 주민의견을 수렴해 금지구역으로 지정할 계획”이라고 말했다. 이들 하천이 낚시 금지구역으로 지정되면 위반자에 대해서는 100만원 이하의 과태료가 부과된다. 앞서 도는 팔당상수원보호구역으로 규제되고 있는 남·북한강을 비롯, 경안천(12㎞), 곤지암천(24㎞), 안양천(13㎞), 학의천(6.7㎞), 수암천(5.3㎞), 삼성천(5㎞), 삼악천(3.5㎞), 곡릉천(30㎞), 창릉천(7㎞) 등 9개 하천을 낚시 금지구역으로 지정했다. 도는 또 팔당호 수질에 영향을 미치는 여주·가평·남양주·양평 등 4개 시·군의 일부 지천을 낚시 금지구역으로 지정하는 방안을 적극 추진하고 있다. 수원=김도영 기자 doyoung@kmib.co.kr"
2008-03-13,"환경부로부터 배정받은 하수물량 범위 내에서 각종 건축행위가 이뤄지는 오염총량제를 전국 처음으로 도입한 광주시가 올해부터 추진할 2기 하수물량을 제때 받지못해 지구단위 계획을 통해 택지개발에 나선 민간업체들이 사업 추진을 못하는 등 피해를 입고 있다.시는 지난 2003년부터 5년간 사용할 하수물량을 환경부와의 협의를 통해 1기 2만8천여t을 배정받아 공공 및 아파트 등 민간사업에 투입하는 등 소규모 건축행위에 필요한 물량만 남긴 채 모두 소진했다.이에 따라 시는 지난해 6월부터 2기 물량(2008~2012년)을 배정받기 위해 환경부와 협의에 나섰으나 경안천의 목표수질 설정, 하수처리구역 확대 여부에 대한 이견, 팔당수계 7개 시군의 의무제전환 무산 등으로 지연되고 있다.이러면서 시는 도로개설, 공공시설 신축 등 공공부문에 대해선 ‘하수물량 확보전이라도 공공부문은 병행처리해도 된다’는 환경부 회신에 따라 일부 사업을 추진하고 있으나 지구단위를 수립, 아파트 등 택지개발에 나선 민간부문은 사업을 진척시키지 못한 채 제자리에 머물면서 막대한 경제적 손실을 보고 있다.현재 주민제안으로 이뤄지고 있는 지구단위계획 구역은 태전 7지구, 송정지구, 고사지구 등 모두 12곳에 달하고 있다.더구나 이들 지역은 하수물량 협의가 지연되면서 구역내 토지 가격이 급상승하고 있어 민간기업들의 부담을 가중시키고 있다. 주민제안을 통해 태전동 지구단위 계획을 수립, 택지개발에 나선 K씨(55·건설사 대표)는 “지난해 말 시의 오염총량제 관련 하수물량 배정이 끝날 줄 알고 사업 계획을 수립했으나 지연되면서 지난해 보다 땅값이 50만~100만원 정도 올랐다”며 “계속 오르고 있는 추세여서 사업을 포기해야할 처지”라고 말했다.이에 대해 시 관계자는 “경안천 목표수질 등을 지난해 10월 환경부에 제시, 3개월이 지난 1월에 답변이 왔으나 이 마저도 보완요청이 내려진 상태”라며 “앞으로의 절차 등을 고려할 때 하수물량을 확보해 민간에 배분될 시기는 예상하기 어렵다”고 밝혔다./광주=문민석기자 sugmm@kgib.co.kr"
2008-03-12,"우림건설은 경기 광주시 ‘송정동 우림필유’ 아파트 368가구를 분양한다.109㎡,149㎡로 설계했다.3.3㎡(1평)당 평균 분양가는 970만원선이다. 분양가의 10%를 계약금으로 내면 된다. 중도금 60%는 이자후불제 대출이 가능하다. 경안천을 끼고 있는 배산임수(背山臨水)터에 건립된다. 광주 행정타운 배후도시 역할이 기대된다.(031)719-5544."
2008-03-12,"◆서울 장안동 오피스텔 내 상가우민종합건설은 서울 동대문구 장안동에서 우민에뜨와르 오피스텔 내 1층 상가를 분양한다. 지하철 5호선 장한평역에서 가깝고 주변에 2200가구 규모의 재건축이 예정돼 있다. 현재 공정률 50%로 내년 2월 준공 예정이다. 분양가는 3.3㎡당 1900만원 선. 02-2248-4434.◆안성뉴타운 인근 신원 아침도시신원종합개발은 경기도 안성시 석정동에서 신원 아침도시 아파트를 분양 중이다. 113~155㎡ 614가구다. 안성뉴타운 예정지 인근이고 롯데마트·안성고속터미널·안성시청 등이 가깝다. 일부 잔여 가구에 중도금 60% 무이자 융자 혜택을 준다. 등기 후 전매가 가능하다. 분양가는 3.3㎡당 600만원 선. 031-676-1144.◆인도네시아 자트로파 재배 농장에버플러스는 인도네시아 팔렘방 시 인근 수마트라에서 바이오디젤 원료식물인 ‘자트로파’ 재배 농장을 분양하고 있다. 전체 1000㏊로 필지당 면적은 4㏊ 선이다. 투자와 동시에 현지 등기법에 따라 재산권 행사가 가능하다. 필지당 분양가는 3800만원. 서울 지하철 2호선 삼성역 10번 출구 인근에 분양 홍보관이 있다. 1566-9633.◆북한산 인근 불광동 삼성 래미안삼성물산 건설부문은 서울 은평구 불광동 불광6 재개발구역에서 북한산래미안 아파트의 청약을 12일부터 접수한다. 79∼151㎡ 782가구다. 주변 은평뉴타운 개발의 수혜 효과가 기대되고 북한산 국립공원으로 둘러싸여 주거환경이 쾌적하다. 지하철 3·6호선 불광역을 걸어서 이용할 수 있다. 02-765-3327, 1588-3588.◆천안 민자역사 인근 상가제일산업개발은 충남 천안시 대흥동에서 삼영 종합상가를 분양한다. 지하 3층∼지상 7층 1개 동 규모로 연면적은 1만1985㎡다. 주변에 대규모 복합테마파크가 조성될 예정이고 2722가구 규모의 재개발사업도 추진 중이다. 천안 민자역사에서 가깝다. 041-569-3001.◆성남∼여주 복선전철 인근 아파트우림건설은 경기도 광주시 송정동에서 우림필유 아파트를 14일부터 분양한다. 109㎡ 250가구, 149㎡ 118가구다. 칠사산·경안천이 단지를 둘러싸고 있어 주거환경이 쾌적하다. 2011년 개통 예정인 성남∼여주 간 복선전철에서 가깝다. 분양가는 3.3㎡당 970만원 선. 031-719-5544.◆동대문운동장 인근 주상복합아파트신성건설은 서울 중구 흥인동에서 신성트레져아일랜드 주상복합아파트·오피스텔을 분양한다. 아파트는 158∼312㎡ 276가구, 오피스텔은 100∼125㎡ 255실로 구성돼 있다. 주변에 동대문운동장 공원화 사업, 뉴타운 개발 등의 호재가 있다. 3.3㎡당 분양가는 아파트 2200만원, 오피스텔 750만~820만원 선이다. 02-2232-3200.◆시흥 철강유통단지 스틸랜드경기도 시흥시 정왕동 철강유통단지인 ‘스틸랜드’가 분양 중이다. 스틸랜드는 지상 2층의 철재상가 20개 동과 지상 2층의 판매시설 2개 동, 지상 7층의 업무시설동으로 구성된다. 완공돼 다음달 30일까지 입점하는 업체에는 관리비 지원 등의 혜택이 주어진다. 031-8041-7777."
